X,Y,E
7.965,0.148041,0.00545062
7.995,0.155991,0.00563026
8.025,0.158203,0.00566711
8.055,0.157157,0.00563814
8.085,0.161107,0.00575262
8.115,0.164974,0.00588313
8.145,0.162158,0.00584146
8.175,0.160465,0.00582891
8.205,0.159842,0.00586477
8.235,0.157644,0.0058521
8.265,0.160252,0.00593712
8.295,0.165237,0.00606942
8.325,0.15864,0.0059883
8.355,0.159717,0.00607461
8.385,0.161781,0.00612541
8.415,0.153408,0.00597007
8.445,0.149738,0.00623307
8.475,0.156462,0.0082317
8.505,0.16368,0.00903733
8.535,0.168007,0.0102768
8.565,0.155736,0.00748393
8.595,0.152212,0.0074937
8.625,0.160185,0.0115699
8.655,0.156087,0.0110755
8.685,0.165148,0.0131186
8.715,0.15253,0.00951881
8.745,0.151921,0.0106194
8.775,0.15267,0.00891036
8.805,0.149824,0.00836111
8.835,0.149083,0.00961822
8.865,0.160071,0.0118275
8.895,0.152277,0.00951896
8.925,0.158449,0.0105039
8.955,0.160912,0.0130408
8.985,0.149398,0.00705766
9.015,0.150504,0.00748518
9.045,0.14837,0.00764205
9.075,0.145693,0.00678455
9.105,0.146543,0.00696515
9.135,0.146187,0.0060688
9.165,0.153748,0.00637332
9.195,0.156965,0.00635699
9.225,0.151299,0.00602098
9.255,0.153286,0.00590966
9.285,0.152518,0.00588457
9.315,0.156511,0.00621164
9.345,0.155291,0.00623662
9.375,0.154195,0.00608822
9.405,0.160233,0.00630696
9.435,0.160245,0.00632602
9.465,0.154212,0.00609175
9.495,0.153515,0.00587646
9.525,0.154494,0.00579181
9.555,0.154718,0.00576769
9.585,0.153767,0.00569776
9.615,0.155066,0.00576614
9.645,0.152896,0.00569459
9.675,0.147566,0.00546189
9.705,0.152119,0.00549147
9.735,0.15395,0.00554943
9.765,0.15197,0.00559532
9.795,0.157743,0.00574235
9.825,0.157567,0.00574193
9.855,0.156128,0.0056341
9.885,0.1566,0.00562474
9.915,0.155674,0.00558518
9.945,0.1545,0.00557503
9.975,0.148752,0.0054145
10.005,0.148583,0.00533168
10.035,0.153086,0.00539193
10.065,0.15362,0.00534056
10.095,0.153169,0.00526998
10.125,0.15814,0.00530723
10.155,0.15596,0.00525364
10.185,0.158345,0.00530022
10.215,0.154959,0.00524022
10.245,0.154927,0.00512781
10.275,0.157624,0.00506193
10.305,0.157068,0.00494489
10.335,0.15854,0.00493285
10.365,0.161145,0.00494267
10.395,0.1602,0.00493621
10.425,0.157669,0.00485817
10.455,0.157423,0.00480789
10.485,0.156746,0.00477667
10.515,0.151356,0.00469731
10.545,0.151755,0.00471476
10.575,0.154133,0.00476322
10.605,0.150868,0.00471155
10.635,0.150413,0.00468055
10.665,0.152794,0.00469721
10.695,0.155846,0.00473373
10.725,0.155497,0.00470261
10.755,0.155579,0.0046958
10.785,0.153463,0.00467879
10.815,0.151663,0.00465557
10.845,0.149748,0.0046033
10.875,0.147358,0.00453498
10.905,0.149577,0.004554
10.935,0.151312,0.00457107
10.965,0.154089,0.00461336
10.995,0.155514,0.0046241
11.025,0.154047,0.00457893
11.055,0.150434,0.00450191
11.085,0.15073,0.00451279
11.115,0.151989,0.0045002
11.145,0.148929,0.00442345
11.175,0.150736,0.0044058
11.205,0.147396,0.00431344
11.235,0.146162,0.00430877
11.265,0.145156,0.00429126
11.295,0.142613,0.00428727
11.325,0.146081,0.00447008
11.355,0.14899,0.00541694
11.385,0.15533,0.00477882
11.415,0.159309,0.00721089
11.445,0.157888,0.00503234
11.475,0.153976,0.00974449
11.505,0.15958,0.00579689
11.535,0.164035,0.0395793
11.565,0.171497,0.00820141
11.595,0.163904,0.0059368
11.625,0.155699,0.0123159
11.655,0.152362,0.00676382
11.685,0.158128,0.0436846
11.715,0.155698,0.00878082
11.745,0.153314,0.00692423
11.775,0.152881,0.0157815
11.805,0.162651,0.00917166
11.835,0.165161,0.152081
11.865,0.160537,0.0160316
11.895,0.149627,0.00942222
11.925,0.146749,0.0407436
11.955,0.146674,0.0137189
11.985,0.148664,0.0113426
12.015,0.149114,0.0387762
12.045,0.13603,0.0168311
12.075,0.159487,0.0165899
12.105,0.172221,0.0551937
12.135,0.154982,0.0316838
12.165,0.161793,0.0385053
12.195,0.165543,0.140514
12.225,nan,0
12.255,nan,0
12.285,nan,0
12.315,nan,0
12.345,nan,0
12.375,nan,0
12.405,nan,0
12.435,nan,0
12.465,nan,0
12.495,nan,0
12.525,nan,0
12.555,nan,0
12.585,nan,0
12.615,nan,0
12.645,nan,0
12.675,nan,0
12.705,nan,0
12.735,nan,0
12.765,nan,0
12.795,nan,0
12.825,nan,0
12.855,nan,0
12.885,nan,0
12.915,nan,0
12.945,nan,0
12.975,nan,0
13.005,nan,0
13.035,nan,0
13.065,nan,0
13.095,nan,0
13.125,nan,0
13.155,nan,0
13.185,nan,0
13.215,nan,0
13.245,nan,0
13.275,nan,0
13.305,nan,0
13.335,nan,0
13.365,nan,0
13.395,nan,0
13.425,nan,0
13.455,nan,0
13.485,nan,0
13.515,nan,0
13.545,nan,0
13.575,nan,0
13.605,nan,0
13.635,nan,0
13.665,nan,0
13.695,nan,0
13.725,nan,0
13.755,nan,0
13.785,nan,0
13.815,nan,0
13.845,nan,0
13.875,nan,0
13.905,nan,0
13.935,nan,0
13.965,nan,0
13.995,nan,0
14.025,nan,0
14.055,nan,0
14.085,nan,0
14.115,nan,0
14.145,nan,0
14.175,nan,0
14.205,nan,0
14.235,nan,0
14.265,nan,0
14.295,nan,0
14.325,nan,0
14.355,nan,0
14.385,nan,0
14.415,nan,0
14.445,nan,0
14.475,nan,0
14.505,nan,0
14.535,nan,0
14.565,nan,0
14.595,nan,0
14.625,nan,0
14.655,nan,0
14.685,nan,0
14.715,nan,0
14.745,nan,0
14.775,nan,0
14.805,nan,0
14.835,nan,0
14.865,nan,0
14.895,nan,0
14.925,nan,0
14.955,nan,0
14.985,nan,0
15.015,nan,0
15.045,nan,0
15.075,nan,0
15.105,nan,0
15.135,nan,0
15.165,nan,0
15.195,nan,0
15.225,nan,0
15.255,nan,0
15.285,nan,0
15.315,nan,0
15.345,nan,0
15.375,nan,0
15.405,nan,0
15.435,nan,0
15.465,nan,0
15.495,nan,0
15.525,nan,0
15.555,nan,0
15.585,nan,0
15.615,nan,0
15.645,nan,0
15.675,nan,0
15.705,nan,0
15.735,nan,0
15.765,nan,0
15.795,nan,0
15.825,nan,0
15.855,nan,0
15.885,nan,0
15.915,nan,0
15.945,nan,0
15.975,nan,0
16.005,nan,0
16.035,nan,0
16.065,nan,0
16.095,nan,0
16.125,nan,0
16.155,nan,0
16.185,nan,0
16.215,nan,0
16.245,nan,0
16.275,nan,0
16.305,nan,0
16.335,nan,0
16.365,nan,0
16.395,nan,0
16.425,nan,0
16.455,nan,0
16.485,nan,0
16.515,nan,0
16.545,nan,0
16.575,nan,0
16.605,nan,0
16.635,nan,0
16.665,nan,0
16.695,nan,0
16.725,nan,0
16.755,nan,0
16.785,nan,0
16.815,nan,0
16.845,nan,0
16.875,nan,0
16.905,nan,0
16.935,nan,0
16.965,nan,0
16.995,nan,0
17.025,nan,0
17.055,nan,0
17.085,nan,0
17.115,nan,0
17.145,nan,0
17.175,nan,0
17.205,nan,0
17.235,nan,0
17.265,nan,0
17.295,nan,0
17.325,nan,0
17.355,nan,0
17.385,nan,0
17.415,nan,0
17.445,nan,0
17.475,nan,0
17.505,nan,0
17.535,nan,0
17.565,nan,0
17.595,nan,0
17.625,nan,0
17.655,nan,0
17.685,nan,0
17.715,nan,0
17.745,nan,0
17.775,nan,0
17.805,nan,0
17.835,nan,0
17.865,nan,0
17.895,nan,0
17.925,nan,0
17.955,nan,0
17.985,nan,0
18.015,nan,0
18.045,nan,0
18.075,nan,0
18.105,nan,0
18.135,nan,0
18.165,nan,0
18.195,nan,0
18.225,nan,0
18.255,nan,0
18.285,nan,0
18.315,nan,0
18.345,nan,0
18.375,nan,0
18.405,nan,0
18.435,nan,0
18.465,nan,0
18.495,nan,0
18.525,nan,0
18.555,nan,0
18.585,nan,0
18.615,nan,0
18.645,nan,0
18.675,nan,0
18.705,nan,0
18.735,nan,0
18.765,nan,0
18.795,nan,0
18.825,nan,0
18.855,nan,0
18.885,nan,0
18.915,nan,0
18.945,nan,0
18.975,nan,0
19.005,nan,0
19.035,nan,0
19.065,nan,0
19.095,nan,0
19.125,nan,0
19.155,nan,0
19.185,nan,0
19.215,nan,0
19.245,nan,0
19.275,nan,0
19.305,nan,0
19.335,nan,0
19.365,nan,0
19.395,nan,0
19.425,nan,0
19.455,nan,0
19.485,nan,0
19.515,nan,0
19.545,nan,0
19.575,nan,0
19.605,nan,0
19.635,nan,0
19.665,nan,0
19.695,nan,0
19.725,nan,0
19.755,nan,0
19.785,nan,0
19.815,nan,0
19.845,nan,0
19.875,nan,0
19.905,nan,0
19.935,nan,0
19.965,nan,0
19.995,nan,0
20.025,nan,0
20.055,nan,0
20.085,nan,0
20.115,nan,0
20.145,nan,0
20.175,nan,0
20.205,nan,0
20.235,nan,0
20.265,nan,0
20.295,nan,0
20.325,nan,0
20.355,nan,0
20.385,nan,0
20.415,nan,0
20.445,nan,0
20.475,nan,0
20.505,nan,0
20.535,nan,0
20.565,nan,0
20.595,nan,0
20.625,nan,0
20.655,nan,0
20.685,nan,0
20.715,nan,0
20.745,nan,0
20.775,nan,0
20.805,nan,0
20.835,nan,0
20.865,nan,0
20.895,nan,0
20.925,nan,0
20.955,nan,0
20.985,nan,0
21.015,nan,0
21.045,nan,0
21.075,nan,0
21.105,nan,0
21.135,nan,0
21.165,nan,0
21.195,nan,0
21.225,nan,0
21.255,nan,0
21.285,nan,0
21.315,nan,0
21.345,nan,0
21.375,nan,0
21.405,nan,0
21.435,nan,0
21.465,nan,0
21.495,nan,0
21.525,nan,0
21.555,nan,0
21.585,nan,0
21.615,nan,0
21.645,nan,0
21.675,nan,0
21.705,nan,0
21.735,nan,0
21.765,nan,0
21.795,nan,0
21.825,nan,0
21.855,nan,0
21.885,nan,0
21.915,nan,0
21.945,nan,0
21.975,nan,0
22.005,nan,0
22.035,nan,0
22.065,nan,0
22.095,nan,0
22.125,nan,0
22.155,nan,0
22.185,nan,0
22.215,nan,0
22.245,nan,0
22.275,nan,0
22.305,nan,0
22.335,nan,0
22.365,nan,0
22.395,nan,0
22.425,nan,0
22.455,nan,0
22.485,nan,0
22.515,nan,0
22.545,nan,0
22.575,nan,0
22.605,nan,0
22.635,nan,0
22.665,nan,0
22.695,nan,0
22.725,nan,0
22.755,nan,0
22.785,nan,0
22.815,nan,0
22.845,nan,0
22.875,nan,0
22.905,nan,0
22.935,nan,0
22.965,nan,0
22.995,nan,0
23.025,nan,0
23.055,nan,0
23.085,nan,0
23.115,nan,0
23.145,nan,0
23.175,nan,0
23.205,nan,0
23.235,nan,0
23.265,nan,0
23.295,nan,0
23.325,nan,0
23.355,nan,0
23.385,nan,0
23.415,nan,0
23.445,nan,0
23.475,nan,0
23.505,nan,0
23.535,nan,0
23.565,nan,0
23.595,nan,0
23.625,nan,0
23.655,nan,0
23.685,nan,0
23.715,nan,0
23.745,nan,0
23.775,nan,0
23.805,nan,0
23.835,nan,0
23.865,nan,0
23.895,nan,0
23.925,nan,0
23.955,nan,0
23.985,nan,0
24.015,nan,0
24.045,nan,0
24.075,nan,0
24.105,nan,0
24.135,nan,0
24.165,nan,0
24.195,nan,0
24.225,nan,0
24.255,nan,0
24.285,nan,0
24.315,nan,0
24.345,nan,0
24.375,nan,0
24.405,nan,0
24.435,nan,0
24.465,nan,0
24.495,nan,0
24.525,nan,0
24.555,nan,0
24.585,nan,0
24.615,nan,0
24.645,nan,0
24.675,nan,0
24.705,nan,0
24.735,nan,0
24.765,nan,0
24.795,nan,0
24.825,nan,0
24.855,nan,0
24.885,nan,0
24.915,nan,0
24.945,nan,0
24.975,nan,0
25.005,nan,0
25.035,nan,0
25.065,nan,0
25.095,nan,0
25.125,nan,0
25.155,nan,0
25.185,nan,0
25.215,nan,0
25.245,nan,0
25.275,nan,0
25.305,nan,0
25.335,nan,0
25.365,nan,0
25.395,nan,0
25.425,nan,0
25.455,nan,0
25.485,nan,0
25.515,nan,0
25.545,nan,0
25.575,nan,0
25.605,nan,0
25.635,nan,0
25.665,nan,0
25.695,nan,0
25.725,nan,0
25.755,nan,0
25.785,nan,0
25.815,nan,0
25.845,nan,0
25.875,nan,0
25.905,nan,0
25.935,nan,0
25.965,nan,0
25.995,nan,0
26.025,nan,0
26.055,nan,0
26.085,nan,0
26.105,nan,0
